timestamp,eventtext,operator
2015-05-31 14:06:46.992545,3,C
2015-05-31 14:06:47.368351,ENT,C
2015-05-31 14:06:48.047948,3,C
2015-05-31 14:06:49.440661,*,C
2015-05-31 14:06:49.792061,+,C
2015-05-31 14:06:50.321499,4,C
2015-05-31 14:06:51.041784,ENT,C
2015-05-31 14:06:51.600004,4,C
2015-05-31 14:06:52.281470,*,C
2015-05-31 14:06:52.825583,+,C
2015-05-31 14:06:53.985115,sqRT,C
