timestamp,eventtext,operator
2015-05-31 14:06:10.899588,3,C
2015-05-31 14:06:11.219661,ENT,C
2015-05-31 14:06:11.635565,3,C
2015-05-31 14:06:12.346941,*,C
2015-05-31 14:06:13.011602,+,C
2015-05-31 14:06:13.650849,4,C
2015-05-31 14:06:14.155658,ENT,C
2015-05-31 14:06:14.819713,4,C
2015-05-31 14:06:15.596441,*,C
2015-05-31 14:06:16.004566,+,C
2015-05-31 14:06:16.684589,sqRT,C
