timestamp,eventtext,operator
2015-05-31 15:20:43.028829,3,C
2015-05-31 15:20:43.660103,ENT,C
2015-05-31 15:20:44.377871,3,C
2015-05-31 15:20:45.134313,*,C
2015-05-31 15:20:45.962501,+,C
2015-05-31 15:20:47.098172,4,C
2015-05-31 15:20:48.825549,ENT,C
2015-05-31 15:20:50.297834,4,C
2015-05-31 15:20:51.272607,*,C
2015-05-31 15:20:52.833517,+,C
2015-05-31 15:20:54.154576,sqRT,C
