timestamp,eventtext,operator
2015-05-31 15:21:10.970491,3,C
2015-05-31 15:21:11.490629,ENT,C
2015-05-31 15:21:12.254996,3,C
2015-05-31 15:21:13.050877,*,C
2015-05-31 15:21:14.361897,+,C
2015-05-31 15:21:15.067536,4,C
2015-05-31 15:21:15.945963,ENT,C
2015-05-31 15:21:16.687255,4,C
2015-05-31 15:21:17.538088,*,C
2015-05-31 15:21:19.176696,+,C
2015-05-31 15:21:20.231979,sqRT,C
